"1";"45";"-3.27515839792264"
"2";"46";"-3.20589366914287"
"3";"47";"-3.1366289403631"
"4";"48";"-3.06736421158333"
"5";"49";"-2.99809948280356"
"6";"50";"-2.92883475402378"
"7";"51";"-2.85957002524401"
"8";"52";"-2.79030529646424"
"9";"53";"-2.72104056768447"
"10";"54";"-2.65177583890469"
"11";"55";"-2.58251111012492"
"12";"56";"-2.51324638134515"
"13";"57";"-2.44398165256538"
"14";"58";"-2.37471692378561"
"15";"59";"-2.30545219500583"
"16";"60";"-2.23618746622606"
"17";"61";"-2.16692273744629"
"18";"62";"-2.09765800866652"
"19";"63";"-2.02839327988674"
"20";"64";"-1.95912855110697"
"21";"65";"-1.8898638223272"
"22";"66";"-1.82059909354743"
"23";"67";"-1.75133436476766"
"24";"68";"-1.68206963598788"
"25";"69";"-1.61280490720811"
"26";"70";"-1.54354017842834"
"27";"71";"-1.47427544964857"
"28";"72";"-1.40501072086879"
"29";"73";"-1.33574599208902"
"30";"74";"-1.26648126330925"
"31";"75";"-1.19721653452948"
"32";"76";"-1.12795180574971"
"33";"77";"-1.05868707696993"
"34";"78";"-0.989422348190161"
"35";"79";"-0.920157619410388"
"36";"80";"-0.850892890630616"
"37";"81";"-0.781628161850844"
"38";"82";"-0.712363433071072"
"39";"83";"-0.6430987042913"
"40";"84";"-0.573833975511528"
"41";"85";"-0.504569246731755"
"42";"86";"-0.435304517951983"
"43";"87";"-0.366039789172211"
"44";"88";"-0.296775060392439"
"45";"89";"-0.227510331612667"
"46";"90";"-0.158245602832895"
"47";"91";"-0.0889808740531217"
"48";"92";"-0.0197161452733496"
"49";"93";"0.0495485835064224"
"50";"94";"0.118813312286195"
"51";"95";"0.188078041065967"
"52";"96";"0.257342769845739"
"53";"97";"0.326607498625512"
"54";"98";"0.395872227405284"
"55";"99";"0.465136956185056"
"56";"100";"0.534401684964828"
"57";"101";"0.6036664137446"
"58";"102";"0.672931142524373"
"59";"103";"0.742195871304145"
"60";"104";"0.811460600083917"
"61";"105";"0.880725328863689"
"62";"106";"0.949990057643461"
"63";"107";"1.01925478642323"
"64";"108";"1.08851951520301"
"65";"109";"1.15778424398278"
"66";"110";"1.22704897276255"
"67";"111";"1.29631370154232"
"68";"112";"1.36557843032209"
"69";"113";"1.43484315910187"
"70";"114";"1.50410788788164"
"71";"115";"1.57337261666141"
"72";"116";"1.64263734544118"
"73";"117";"1.71190207422096"
"74";"118";"1.78116680300073"
"75";"119";"1.8504315317805"
"76";"120";"1.91969626056027"
"77";"121";"1.98896098934005"
"78";"122";"2.05822571811982"
"79";"123";"2.12749044689959"
"80";"124";"2.19675517567936"
"81";"125";"2.26601990445913"
"82";"126";"2.33528463323891"
"83";"127";"2.40454936201868"
"84";"128";"2.47381409079845"
"85";"129";"2.54307881957822"
"86";"130";"2.61234354835799"
"87";"131";"2.68160827713777"
"88";"132";"2.75087300591754"
"89";"133";"2.82013773469731"
"90";"134";"2.88940246347708"
"91";"135";"2.95866719225686"
"92";"136";"3.02793192103663"
"93";"137";"3.0971966498164"
"94";"138";"3.16646137859617"
"95";"139";"3.23572610737594"
"96";"140";"3.30499083615572"
"97";"141";"3.37425556493549"
"98";"142";"3.44352029371526"
"99";"143";"3.51278502249503"
"100";"144";"3.58204975127481"
"101";"145";"3.65131448005458"
